Response ID,Progress,Duration (in seconds),Finished,Distribution Channel,User Language,"Please read Participant Information Sheet, if you agree with the information provided, are willing to participant in and are 18 years old or above, please click ‘Proceed’ to continue the survey. Otherwise, click ‘close’ to end the survey.",What is your current occupation? - Selected Choice,What is your current occupation? - Other (please specify): - Text,"What is your current occupation? - If you are a student, what year of study are you in?","What is your current occupation? - If you are a teacher, how many years have you been teaching?","What is your current occupation? - If you are a developer, how many years of experience do you have?",What is your current occupation? - How many years of experience do you have in this field?,How often do you use GenAI tools?,Which GenAI tools have you used or are currently using? (Select all that apply) - Selected Choice,Which GenAI tools have you used or are currently using? (Select all that apply) - Other (Please specify): - Text,"Are you or have you previously been a student in a software development-related program during the era of GenAI? If yes, please answer the following questions from a student's perspective","Using GenAI tools (e.g., ChatGPT, GitHub Copilot) improves my academic performance.",GenAI tools increase my productivity in learning software development.,I find GenAI tools enhance my learning effectiveness.,Where did you learn how to use GenAI tools effectively?(Select all that apply) - Selected Choice,Where did you learn how to use GenAI tools effectively?(Select all that apply) - Other (please specify): - Text,For what tasks do you primarily use AI tools in your coursework? (Select all that apply) - Selected Choice,For what tasks do you primarily use AI tools in your coursework? (Select all that apply) - Other (Please specify): - Text,What are the main challenges you face when using AI tools in your studies? (Select all that apply) - Selected Choice,What are the main challenges you face when using AI tools in your studies? (Select all that apply) - Other (Please specify): - Text,What are the key benefits of using GenAI in your studies? (Select all that apply) - Selected Choice,What are the key benefits of using GenAI in your studies? (Select all that apply) - Other (Please specify): - Text,My interaction with GeAI tools is clear and understandable.,Using GenAI tools does not require much mental effort.,I find it easy to use GenAI tools for learning.,I find it easy to get GenAI tools to do what I want it to do for learning.,Learning to use GenAI tools is relevant to my future career in software development.,My teacher let me think I should use GenAI tools for learning.,My peers let me think I should use GenAI tools for learning.,What ethical concerns do you have about using GenAI tools in your studies? (Select all that apply) - Selected Choice,What ethical concerns do you have about using GenAI tools in your studies? (Select all that apply) - Other (Please specify): - Text,My use of GenAI tools in my studies is voluntary.,The quality of the output I get from GenAI tools is high and satisfactory.,I find it easy to explain how I used GenAI tools and to help others understand the results.,I can easily explain the benefits of using GenAI tools for learning to others.,"Assuming I have access to GenAI tools, I intend to use them for learning.","Given that I have access to GenAI tools, I will continue using them for learning.","If I use GenAI tools in my studies, I would use it for: (Select all that apply)",In what ways do you engage with GenAI tools beyond academic purposes? (open-ended),"Are you currently or have you ever been a teacher in a software development related program in the era of GenAI ? If yes, please answer the following questions from a teacher's perspective.",Using GenAI tools improves my performance in teaching software development.,GenAI tools increase my productivity as an educator.,I find GenAI tools enhance my overall effectiveness in teaching.,I think what I teach is relevant to what student need in the workplace.,Where did you learn how to use GenAI tools effectively in your teaching? - Selected Choice,Where did you learn how to use GenAI tools effectively in your teaching? - Other (please specify): - Text,"For what tasks do you primarily use GenAI tools in your teaching?
(Select all that apply) - Selected Choice","For what tasks do you primarily use GenAI tools in your teaching?
(Select all that apply) - Other (Please specify): - Text",What challenges do you face when using AI tools in your teaching? - Selected Choice,What challenges do you face when using AI tools in your teaching? - Other (Please specify): - Text,What are the key benefits of using GenAI tools in your teaching? - Selected Choice,What are the key benefits of using GenAI tools in your teaching? - Other (Please specify): - Text,My interaction with GeAI tools is clear and understandable.,Using GenAI tools does not require much cognitive effort.,I find it easy to integrate GenAI tools into my teaching practices.,Using GenAI tools is relevant to my role as an educator in software development.,I believe learning to use GenAI tools is relevant to my career in education.,I think teaching students to use GenAI tools is relevant to their future careers.,"My directors, colleagues and students let me think I should use GenAI tools for teaching.",What ethical concerns do you have about using GenAI tools in your teaching? - Selected Choice,What ethical concerns do you have about using GenAI tools in your teaching? - Other (Please specify): - Text,My use of GenAI tools in teaching is voluntary.,My institution does not require me to use GenAI tools in teaching.,The quality of teaching materials I produce with GenAI tools is high and satisfactory.,I have no difficulty explaining the results of using GenAI tools in teaching to others.,I can easily communicate the benefits of using GenAI tools for teaching to others.,"Assuming I have access to GenAI tools, I intend to use them in teaching.","Given that I have access to GenAI tools, I predict I will continue using them in teaching.","If I use GenAI tools in my teaching, I would use it for: (Select all that apply)","When using GenAI tools in my teaching, I most value: (Select all that apply)","Are you currently, or have you ever been, a software developer during the era of GenAI? If yes, please answer the following questions from a software developer's perspective.",Using GenAI tools improves my job performance as a software developer.,GenAI tools increase my productivity in the workplace.,I find GenAI tools enhance my overall effectiveness at work.,Where did you learn how to use GenAI tools effectively? (Select all that apply) - Selected Choice,Where did you learn how to use GenAI tools effectively? (Select all that apply) - Other (please specify): - Text,For what tasks do you primarily use AI tools in your work? (Select all that apply) - Selected Choice,For what tasks do you primarily use AI tools in your work? (Select all that apply) - Other (Please specify): - Text,What are the main challenges you face when using AI tools in your work? (Select all that apply) - Selected Choice,What are the main challenges you face when using AI tools in your work? (Select all that apply) - Other (Please specify): - Text,What are the key benefits of using GenAI in your software development work? (Select all that apply) - Selected Choice,What are the key benefits of using GenAI in your software development work? (Select all that apply) - Other (Please specify): - Text,My interaction with GenAI tools is clear and understandable.,Using GenAI tools does not require much cognitive effort.,I find it easy to integrate GenAI tools into my daily workflow.,Using GenAI tools is relevant to my role as a software developer.,My colleagues and managers (People who influence my behavior) think I should use GenAI tools at work.,"What ethical concerns do you have about using GenAI tools in your work?
(Select all that apply) - Selected Choice","What ethical concerns do you have about using GenAI tools in your work?
(Select all that apply) - Other (Please specify): - Text",My use of GenAI tools in my job is voluntary.,My supervisor/manager does not require me to use GenAI tools.,The quality of work I produce with GenAI tools is high and satisfactory.,I have no difficulty explaining the results of using GenAI tools to others.,I can easily communicate the benefits of using GenAI tools for work to others.,"Assuming I have access to GenAI tools, I intend to use them for work.","Given that I have access to GenAI tools, I will continue using them.","If I use GenAI tools in my software development work, I would use it for: (Select all that apply)","When using GenAI tools in my development process, I most appreciate: (Select all that apply)",Q_DataPolicyViolations,Q27 - Actionability,Q27 - Effort,Q27 - Effort Numeric,Q27 - Emotion Intensity,Q27 - Emotion,Q27 - Parent Topics,Q27 - Sentiment Polarity,Q27 - Sentiment Score,Q27 - Sentiment,Q27 - Topic Sentiment Label,Q27 - Topic Sentiment Score,Q27 - Topics,Q27 - Topic Hierarchy Level 1
R_4fdmpeIPpbi06ZE,100,1013,TRUE,anonymous,EN,Proceed,Software Developer,,,,1,,I use them frequently (daily or multiple times a day),"GitHub Copilot,Other (Please specify):",Internal tooling + atlassian rovo,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Strongly Agree,"Self-exploration and experimentation,From colleagues at work",,"Code generation,Refactoring code,Debugging or finding bugs,Generating API documentation or user guides,Other (Please specify):",Finding and summarising documentation,"I struggle with assessing the accuracy/reliability of the information provided by AI tools,I struggle with AI tools providing responses that are too generic or not tailored to my needs",,"Increased development speed and efficiency,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Achieving higher productivity without additional effort,Other (Please specify):",Good to bounce ideas off and get feedback on work,Agree,Neutral,Strongly agree,Strongly agree,Agree,"Potential for AI-generated code to include biased or discriminatory logic,Lack of transparency in how AI systems generate code or solutions,Other (Please specify):","Lack of accountability - it is easy to defer decision making to AI and when false, discriminatory, or otherwise incorrect results occur nobody will be held accountable.",Disagree,Agree,Neutral,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Debugging or finding bugs in my code",Improving code readability and structure,,,,,,,,,,,,,,
R_4pRhl9rcKqWbaXx,100,173,TRUE,anonymous,EN,Proceed,Software Developer,,,,10,,I use them regularly (1–6 times per week),"ChatGPT (Plus / Pro),Llama,Claude",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Agree,Agree,Self-exploration and experimentation,,"Code generation,Refactoring code",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools,I struggle with AI tools providing responses that are too generic or not tailored to my needs",,"Increased development speed and efficiency,Faster understanding of new technologies or concepts,Achieving higher productivity without additional effort",,Agree,Disagree,Agree,Neutral,Neutral,"Overreliance on AI, reducing my own problem-solving and coding skills,Lack of transparency in how AI systems generate code or solutions,AI tools providing solutions that are not fully reliable or secure",,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Automating repetitive coding tasks,Increasing efficiency in writing code,,,,,,,,,,,,,,
R_6S93X16h2LtzYCe,100,117,TRUE,anonymous,EN,Proceed,Other (please specify):,Postdoc,,,,0,I use them frequently (daily or multiple times a day),ChatGPT (Plus / Pro),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5Tn2jhu2GZU7cmJ,100,509,TRUE,anonymous,EN,Proceed,Other (please specify):,Machine learning engineer,,,,3,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),GitHub Copilot",,Yes,Strongly agree,Strongly agree,Strongly agree,"Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation",,"Code generation,Understanding requirements,Writing documentation,Refactoring code,Explaining code,Debugging or finding bugs",,"I struggle with interpreting their suggestions or outputs accurately.,I struggle with assessing the accuracy/reliability of the information provided by AI tools.",,"Improved code quality,Faster understanding of concepts,Reduced workload,Ensuring solutions are correct",,Agree,Disagree,Agree,Neither,Strongly agree,Disagree,Neutral,Bias in AI-generated outputs,,Strongly agree,Agree,Agree,Agree,Agree,Agree,"Learning new concepts,Correcting grammar mistakes,Automatically generating assignments answers,Understanding difficult topics","I use Gen-AI tools beyond academic purposes mainly for everyday tasks such as drafting emails, organizing travel plans, generating ideas for hobbies like photography and writing, assisting with language learning, and helping with personal decision-making by offering suggestions and different perspectives.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_5KGuMkn3pFCfJYS,100,297,TRUE,anonymous,EN,Proceed,Other (please specify):,postdoc,,,,1,I use them frequently (daily or multiple times a day),ChatGPT (Plus / Pro),,Yes,Strongly agree,Strongly agree,Strongly agree,"University courses or workshops,Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups",,"Code generation,Reviewing lecture materials,Understanding requirements,Writing documentation,Refactoring code,Explaining code,Debugging or finding bugs",,"I struggle with interpreting their suggestions or outputs accurately.,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.",,"Improved code quality,Faster understanding of concepts,Reduced workload,Ensuring solutions are correct",,Agree,Disagree,Neutral,Neither,Agree,Disagree,Neutral,Bias in AI-generated outputs,,Agree,Neutral,Agree,Agree,Agree,Agree,"Learning new concepts,Correcting grammar mistakes,Collaborating with classmates,Understanding difficult topics","writing emails, planning trips, learning languages, and getting quick advice.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suggestions,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_4SMM3DPGafxUmdz,100,964,TRUE,anonymous,EN,Proceed,Student in Software Development,,3,,,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),ChatGPT (Plus / Pro),GitHub Copilot,Gemini,Llama,Claude,Deepseek",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Strongly agree,Agree,Agree,Self-exploration and experimentation,,"Grading or assessment tasks,Explaining complex concepts,Automating administrative tasks (e.g., scheduling, communication)",,"I struggle with assessing the accuracy or reliability of the information generated by AI tools.,The AI outputs are often too generic or not tailored to my specific teaching needs.,I am concerned about ethical issues regarding the use of AI tools in my teaching.,I am concerned about maintaining academic integrity when using AI tools.",,"Increased efficiency in preparing teaching materials,Improved quality of content creation,Reduced workload for administrative tasks",,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Neutral,"Potential for students to use AI tools to cheat or plagiarize,Overreliance on AI, leading to reduced critical thinking and problem-solving,Bias in AI-generated teaching materials or feedback,Lack of transparency in how AI systems create content,Difficulty in ensuring academic integrity when using AI-generated materials",,Strongly Agree,Strongly agree,Neutral,Agree,Agree,Agree,Agree,"Automating repetitive tasks like grading,Supporting students with additional resources","Making complex concepts easier for students to understand,Automating grading and feedback processes,Enhancing the quality of the materials I provide,Developing new ways to assess student learning",Yes,Strongly agree,Strongly agree,Strongly Agree,"Self-exploration and experimentation,Mentorship or guidance from senior developers or experts,From colleagues at work",,"Code generation,Reviewing code,Writing or editing documentation,Debugging or finding bugs,Creating or generating test cases,Generating API documentation or user guides",,Other (Please specify):,I concern whether the solution given by GenAI is effective enough..,"Increased development speed and efficiency,Improved code quality,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Better code documentation,Achieving higher productivity without additional effort",,Agree,Disagree,Agree,Strongly agree,Agree,Other (Please specify):,Senstitive data leakage,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"Improving the quality of my code,Automating repetitive coding tasks,Debugging or finding bugs in my code,Writing documentation or user manuals","Increasing efficiency in writing code,Being able to bypass manual code review processes,Reducing time spent on testing and debugging,Improving code readability and structure,Simplifying complex tasks like refactoring large codebases",,,,,,,,,,,,,,
R_9iRaGmTaHZd3cKw,100,605,TRUE,anonymous,EN,Proceed,Software Developer,,,,5,,I use them regularly (1–6 times per week),"ChatGPT (Free version),ChatGPT (Plus / Pro),GitHub Copilot,Claude,Deepseek",,Yes,Agree,Agree,Agree,"Peer discussions or study groups,Self-exploration and experimentation,Mentorship or guidance from supervisors/mentors,From friends or classmates",,"Reviewing lecture materials,Understanding requirements,Explaining code,Debugging or finding bugs",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools.,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.",,"Faster understanding of concepts,Other (Please specify):","Different (and more interactive) modes of learning that are more accessible for me, as an individual with ADHD",Agree,Neither,Agree,Agree,Agree,Neutral,Neutral,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs,Other (Please specify):","Copyright/sourcing of training materials, environmental concerns, accuracy of training data",Strongly agree,Agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Understanding difficult topics,Getting feedback on my work","I use it to answer more complex/nuanced questions and to be able to ask follow-up questions in a way that I can't otherwise, to fill specific gaps in knowledge or get my head around new concepts.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Strongly agree,Agree,"Peer discussions or study groups,Self-exploration and experimentation,Mentorship or guidance from senior developers or experts,From colleagues at work",,"Code generation,Reviewing code,Understanding software requirements,Writing or editing documentation,Refactoring code,Debugging or finding bugs,Creating or generating test cases,Other (Please specify):",Exploring large codebases,"I struggle with assessing the accuracy/reliability of the information provided by AI tools,I struggle with AI tools providing responses that are too generic or not tailored to my needs,Ethical concerns about AI-generated code (e.g., originality, plagiarism)",,"Increased development speed and efficiency,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Ensuring solutions are correct or optimized,Better code documentation,Achieving higher productivity without additional effort",,Agree,Disagree,Neutral,Agree,Agree,"Overreliance on AI, reducing my own problem-solving and coding skills,AI tools providing solutions that are not fully reliable or secure,Ethical concerns around AI-generated code being used in malicious ways",,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Debugging or finding bugs in my code,Writing documentation or user manuals","Increasing efficiency in writing code,Reducing time spent on testing and debugging,Improving code readability and structure",,suggestions,Neutral,0,None,None,,0,1,Positive,,,Unknown,
R_9GwK7e1vMiBHU1X,100,357,TRUE,anonymous,EN,Proceed,Teacher in Software Development,,,9,,,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),Gemini",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Agree,Agree,"Online tutorials or courses (e.g., Coursera, YouTube),Self-exploration and experimentation",,"Designing course materials,Grading or assessment tasks,Explaining complex concepts",,"I struggle with assessing the accuracy or reliability of the information generated by AI tools.,The AI outputs are often too generic or not tailored to my specific teaching needs.,I am concerned about ethical issues regarding the use of AI tools in my teaching.,I am concerned about maintaining academic integrity when using AI tools.",,"Increased efficiency in preparing teaching materials,Improved quality of content creation,Enhanced ability to personalize learning for students,Reduced workload for administrative tasks",,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,"Potential for students to use AI tools to cheat or plagiarize,Overreliance on AI, leading to reduced critical thinking and problem-solving,Bias in AI-generated teaching materials or feedback,Difficulty in ensuring academic integrity when using AI-generated materials",,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,"Creating personalized learning materials for students,Automating repetitive tasks like grading,Enhancing student engagement with interactive content,Supporting students with additional resources","Making complex concepts easier for students to understand,Enhancing the quality of the materials I provide,Developing new ways to assess student learning",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_4i9w4z55feq34QV,100,686,TRUE,anonymous,EN,Proceed,Teacher in Software Development,,,3,,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),Gemini,New Bing",,Yes,Neutral,Disagree,Neutral,"Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation,From friends or classmates",,"Code generation,Writing documentation,Explaining code,Creating test cases",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools.,I struggle with integrating AI-generated content with my own work due to a lack of understanding of the topic.,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.",,"Improved code quality,Faster understanding of concepts,Reduced workload",,Agree,Disagree,Neutral,Disagree,Agree,Neutral,Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs,Lack of transparency in how AI works",,Agree,Disagree,Agree,Agree,Agree,Agree,"Learning new concepts,Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work",Drafting emails for work purpose,Yes,Agree,Agree,Agree,Agree,"Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation,From friends or colleagues",,"Designing course materials,Providing personalized feedback to students",,"The AI outputs are often too generic or not tailored to my specific teaching needs.,I am concerned about ethical issues regarding the use of AI tools in my teaching.,I am concerned about maintaining academic integrity when using AI tools.",,"Increased efficiency in preparing teaching materials,Enhanced ability to personalize learning for students",,Agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Agree,"Potential for students to use AI tools to cheat or plagiarize,Overreliance on AI, leading to reduced critical thinking and problem-solving,Bias in AI-generated teaching materials or feedback,Lack of transparency in how AI systems create content,AI tools replacing meaningful student-teacher interactions,Difficulty in ensuring academic integrity when using AI-generated materials",,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,"Creating personalized learning materials for students,Automatically generating entire lesson plans with no modification","Making complex concepts easier for students to understand,Automating grading and feedback processes",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suggestions,Neutral,0,None,None,,0,-1,Negative,,,Unknown,
R_9n7N7GVCjzrdnA4,100,452,TRUE,anonymous,EN,Proceed,Software Developer,,,,3.5,,I use them frequently (daily or multiple times a day),"GitHub Copilot,Other (Please specify):","Perplexity, Cursor",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Agree,Agree,"Online tutorials or courses (e.g., Coursera, YouTube),Other (please specify):",Social media such as Rednote,"Code generation,Writing or editing documentation,Explaining code to others",,"I find it challenging to align AI tool outputs with specific project requirements,I struggle with AI tools providing responses that are too generic or not tailored to my needs",,Faster understanding of new technologies or concepts,,Agree,Neutral,Neutral,Agree,Neutral,AI tools providing solutions that are not fully reliable or secure,,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,"Improving the quality of my code,Automating repetitive coding tasks","Increasing efficiency in writing code,Improving code readability and structure",,,,,,,,,,,,,,
R_9P22DoPnpOyn68q,100,1800,TRUE,anonymous,EN,Proceed,Software Developer,,,,7,,I use them regularly (1–6 times per week),"ChatGPT (Plus / Pro),GitHub Copilot",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Strongly agree,Strongly Agree,Self-exploration and experimentation,,"Code generation,Refactoring code,Debugging or finding bugs",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools,Ethical concerns about AI-generated code (e.g., originality, plagiarism)",,"Increased development speed and efficiency,Improved code quality,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Achieving higher productivity without additional effort",,Strongly Agree,Strongly Agree,Strongly agree,Strongly agree,Disagree,"Overreliance on AI, reducing my own problem-solving and coding skills,AI tools providing solutions that are not fully reliable or secure",,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Generating entire codebases or features without reviewing them,Debugging or finding bugs in my code,Avoiding learning new programming skills because AI does it for me","Increasing efficiency in writing code,Simplifying complex tasks like refactoring large codebases",,,,,,,,,,,,,,
R_4aKSIFzQ5kJ3is6,100,1435,TRUE,anonymous,EN,Proceed,Other (please specify):,PhD student with previous industry experience in software engineering,,,,2,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),Llama,Claude,Deepseek",,Yes,Agree,Agree,Agree,Self-exploration and experimentation,,"Reviewing lecture materials,Understanding requirements,Other (Please specify):",Understanding coursework and fundamental concepts,"I struggle with assessing the accuracy/reliability of the information provided by AI tools.,Other (Please specify):","Although theoretical concepts are explained well and simple code slices are accurate, complicated code is often riddled with bugs caused by the models' lack of understanding.","Increased assignment speed and efficiency,Faster understanding of concepts,Other (Please specify):",Ease of asking very intricate complicated and specific questions to fundamental concepts and receiving correct feedback on where my understanding works and where it fails.,Strongly agree,Disagree,Strongly agree,Neither,Agree,Neutral,Agree,"Overreliance on AI, reducing actual learning,Other (Please specify):",Knowing where the gap between acceptable use for learning and unacceptable copying is,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,"Learning new concepts,Understanding difficult topics,Getting feedback on my work",If you have a very difficult coding problem to solve with specific requirements without standard library implementations Gen-AI tools really help to give code snippets that work (e.g. md5sum encoding in C++),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Agree,Agree,Self-exploration and experimentation,,"Code generation,Other (Please specify):",Code generation for uncommon tasks that have little public information online,I struggle with assessing the accuracy/reliability of the information provided by AI tools,,"Faster understanding of new technologies or concepts,Ensuring solutions are correct or optimized,Achieving higher productivity without additional effort",,Agree,Neutral,Agree,Disagree,Neutral,"Overreliance on AI, reducing my own problem-solving and coding skills,Use of AI tools leading to intellectual property or plagiarism issues,AI tools providing solutions that are not fully reliable or secure",,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Improving the quality of my code,"Increasing efficiency in writing code,Reducing time spent on testing and debugging",,suggestions,Very Hard,-2,Medium,Frustration,,0,0,Neutral,,,Unknown,
R_85SUIjANVJq8Fe9,100,385,TRUE,anonymous,EN,Proceed,Teacher in Software Development,,,8,,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),ChatGPT (Plus / Pro),Gemini,Llama,New Bing,Other (Please specify):","Perplexity, Google AI Studio",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Agree,Agree,Neutral,Agree,"Self-exploration and experimentation,From friends or colleagues",,Designing course materials,,"I am concerned about ethical issues regarding the use of AI tools in my teaching.,I am concerned about maintaining academic integrity when using AI tools.",,"Increased efficiency in preparing teaching materials,Improved engagement in the classroom",,Agree,Disagree,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,"Potential for students to use AI tools to cheat or plagiarize,Overreliance on AI, leading to reduced critical thinking and problem-solving,Bias in AI-generated teaching materials or feedback,Lack of transparency in how AI systems create content",,Agree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Agree,Enhancing student engagement with interactive content,Enhancing the quality of the materials I provide,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_325WC0H2M7MgnN7,100,1182,TRUE,anonymous,EN,Proceed,Software Developer,,,,2,,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),Gemini,Other (Please specify):","Cursor, Manus, Perplexity",Yes,Strongly agree,Agree,Agree,"Peer discussions or study groups,Self-exploration and experimentation,From friends or classmates,Other (please specify):","Trial and error, finding the best practices myself","Code generation,Reviewing lecture materials,Writing documentation,Refactoring code,Explaining code,Debugging or finding bugs,Creating test cases",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools.,I struggle in aligning AI tool outputs with the specific requirements of my assignments.,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.",,"Increased assignment speed and efficiency,Improved code quality,Faster understanding of concepts",,Strongly agree,Disagree,Strongly agree,Strongly Agree,Strongly agree,Agree,Strongly Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning",,Neutral,Agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Correcting grammar mistakes,Collaborating with classmates,Understanding difficult topics,Skipping the need to do my own research,Getting feedback on my work","In my work: implementing new features, understanding bugs, but mainly for doing tons of repetitive work that I do understand but AI can do faster and better",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Strongly Agree,"Peer discussions or study groups,Self-exploration and experimentation,From colleagues at work,Other (please specify):",Trial and error,"Code generation,Reviewing code,Writing or editing documentation,Refactoring code,Explaining code to others,Debugging or finding bugs,Creating or generating test cases,Generating API documentation or user guides",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools,I find it challenging to align AI tool outputs with specific project requirements,I struggle with AI tools providing responses that are too generic or not tailored to my needs",,"Increased development speed and efficiency,Improved code quality,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Ensuring solutions are correct or optimized,Better code documentation,Other (Please specify):",at least 4x my productivity,Strongly Agree,Disagree,Strongly agree,Strongly agree,Strongly Agree,"Overreliance on AI, reducing my own problem-solving and coding skills,AI tools providing solutions that are not fully reliable or secure",,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Debugging or finding bugs in my code,Writing documentation or user manuals","Increasing efficiency in writing code,Reducing time spent on testing and debugging,Improving code readability and structure,Simplifying complex tasks like refactoring large codebases",,suggestions,Neutral,0,None,None,,0,0,Mixed,,,Unknown,
